timestamp,is_anomaly,anomaly_type,service,panel,dashboard,hierarchical_cluster
2024-01-04 04:59:04,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-05 20:35:44,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-03 20:37:22,False,normal,order-service,Connection Pool Usage,Database Metrics,0
2024-01-05 11:46:19,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-09 06:00:28,True,slow_response,order-service,Query Duration,Database Metrics,4
2024-01-09 03:39:16,True,traffic_spike,order-service,Network Traffic,Infrastructure Overview,4
2024-01-06 06:02:52,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-04 03:57:28,False,normal,user-service,Query Duration,Database Metrics,1
2024-01-08 08:19:38,True,cache_miss_spike,product-service,Cache Hit Rate,Cache Performance,0
2024-01-07 00:57:07,False,normal,payment-service,Response Time P99,Application Performance,2
2024-01-04 02:31:36,False,normal,product-service,Request Rate,Application Performance,6
2024-01-07 14:13:01,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-03 14:12:09,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-03 07:11:21,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-06 11:29:44,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-07 16:50:42,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-09 13:04:10,True,slow_response,notification-service,Response Time P95,Application Performance,4
2024-01-03 06:33:49,False,normal,payment-service,Network Traffic,Infrastructure Overview,1
2024-01-02 06:10:08,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-07 05:23:48,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-02 13:02:29,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-01 08:42:42,False,normal,notification-service,GC Time,JVM Metrics,1
2024-01-03 19:19:42,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-06 16:32:47,False,normal,product-service,Error Rate,Application Performance,5
2024-01-06 15:22:40,False,normal,product-service,Request Rate,Application Performance,6
2024-01-02 12:57:42,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-04 11:28:27,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-04 14:38:42,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-01 19:35:03,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-07 18:40:06,False,normal,order-service,CPU Usage,Infrastructure Overview,1
2024-01-02 08:21:02,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-07 20:17:21,False,normal,product-service,Request Rate,Application Performance,6
2024-01-01 03:02:34,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 11:13:47,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-07 21:21:12,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-09 16:01:13,True,slow_response,notification-service,Response Time P95,Application Performance,4
2024-01-03 04:23:13,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-04 08:48:55,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-10 22:04:24,True,memory_spike,api-gateway,Memory Usage,Infrastructure Overview,3
2024-01-05 10:40:04,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-05 20:58:17,False,normal,notification-service,Network Traffic,Infrastructure Overview,1
2024-01-10 10:11:51,True,high_error_rate,payment-service,Error Rate,Application Performance,5
2024-01-09 14:52:08,True,memory_spike,payment-service,Memory Usage,Infrastructure Overview,3
2024-01-05 00:06:27,False,normal,product-service,Cache Hit Rate,Cache Performance,7
2024-01-01 22:19:14,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-03 17:20:02,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-06 06:50:21,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-06 14:56:37,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-03 00:17:33,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-06 00:16:05,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-02 00:39:08,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-02 14:44:28,False,normal,order-service,Network Traffic,Infrastructure Overview,1
2024-01-05 08:53:55,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-07 16:35:44,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-10 07:31:32,True,gc_pressure,analytics-service,GC Time,JVM Metrics,4
2024-01-03 09:21:40,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-07 11:57:21,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-07 16:11:42,False,normal,order-service,Response Time P99,Application Performance,2
2024-01-06 08:14:13,False,normal,api-gateway,Response Time P99,Application Performance,2
2024-01-03 08:24:56,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-03 06:27:27,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-02 03:37:22,False,normal,api-gateway,Error Rate,Application Performance,5
2024-01-01 09:45:40,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-08 05:58:54,True,memory_spike,api-gateway,Memory Usage,Infrastructure Overview,3
2024-01-04 02:22:28,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-04 01:48:39,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-07 16:17:29,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-05 17:30:08,False,normal,order-service,Connection Pool Usage,Database Metrics,0
2024-01-03 08:18:47,False,normal,payment-service,Response Time P95,Application Performance,2
2024-01-08 04:16:00,True,gc_pressure,user-service,GC Time,JVM Metrics,4
2024-01-04 21:02:17,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-06 02:59:29,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-01 09:25:38,False,normal,payment-service,Response Time P99,Application Performance,2
2024-01-05 22:27:05,False,normal,product-service,Cache Hit Rate,Cache Performance,7
2024-01-03 12:04:57,False,normal,payment-service,CPU Usage,Infrastructure Overview,1
2024-01-03 03:45:52,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-06 00:36:08,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-10 12:48:33,True,memory_spike,user-service,Memory Usage,Infrastructure Overview,3
2024-01-08 15:13:58,True,cache_miss_spike,order-service,Cache Hit Rate,Cache Performance,0
2024-01-03 19:05:18,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-06 13:31:58,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-07 16:13:04,False,normal,product-service,JVM Heap Usage,JVM Metrics,6
2024-01-04 10:18:07,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-09 08:58:45,True,cpu_spike,order-service,CPU Usage,Infrastructure Overview,3
2024-01-06 22:06:44,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-04 21:05:08,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-06 23:18:09,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 11:42:31,False,normal,api-gateway,Request Rate,Application Performance,2
2024-01-06 21:49:56,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-03 20:36:55,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-06 14:03:12,False,normal,payment-service,Response Time P95,Application Performance,2
2024-01-04 15:43:57,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-06 22:35:55,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-05 18:44:43,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-04 12:32:44,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-02 11:34:40,False,normal,payment-service,Network Traffic,Infrastructure Overview,1
2024-01-10 09:59:44,True,high_error_rate,order-service,Error Rate,Application Performance,5
2024-01-04 15:17:05,False,normal,analytics-service,CPU Usage,Infrastructure Overview,1
2024-01-05 11:10:44,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-05 16:11:38,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-04 09:47:37,False,normal,user-service,Query Duration,Database Metrics,1
2024-01-06 06:24:11,False,normal,user-service,Request Rate,Application Performance,2
2024-01-09 23:50:26,True,memory_spike,notification-service,JVM Heap Usage,JVM Metrics,3
2024-01-07 13:57:28,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-01 20:16:06,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-04 21:07:21,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-10 17:03:31,True,connection_pool_exhaustion,api-gateway,Connection Pool Usage,Database Metrics,3
2024-01-04 19:09:08,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-01 07:13:07,False,normal,order-service,JVM Heap Usage,JVM Metrics,0
2024-01-01 09:33:35,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-04 02:55:42,False,normal,notification-service,GC Time,JVM Metrics,1
2024-01-03 02:04:56,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-01 02:44:38,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-02 03:21:22,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-04 08:42:37,False,normal,notification-service,Error Rate,Application Performance,5
2024-01-05 19:59:06,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-02 20:37:46,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-03 13:23:00,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-05 12:36:17,False,normal,payment-service,Query Duration,Database Metrics,1
2024-01-03 18:50:41,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-04 22:29:55,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-05 16:20:26,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-06 07:30:07,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-01 06:30:32,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-07 05:04:03,False,normal,user-service,Cache Hit Rate,Cache Performance,7
2024-01-06 08:48:28,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-01 16:12:30,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-04 03:21:19,False,normal,user-service,Cache Hit Rate,Cache Performance,7
2024-01-01 20:27:05,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-05 11:40:34,False,normal,user-service,Network Traffic,Infrastructure Overview,1
2024-01-03 04:33:15,False,normal,order-service,Request Rate,Application Performance,2
2024-01-05 06:24:26,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-01 14:51:10,False,normal,order-service,Connection Pool Usage,Database Metrics,0
2024-01-04 20:31:36,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-09 09:10:46,True,connection_pool_exhaustion,analytics-service,Connection Pool Usage,Database Metrics,3
2024-01-05 03:33:14,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-09 21:11:05,True,memory_spike,notification-service,JVM Heap Usage,JVM Metrics,3
2024-01-03 02:20:15,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-02 19:23:28,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-01 21:56:38,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-06 22:55:59,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-07 06:43:35,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-10 12:42:28,True,cache_miss_spike,api-gateway,Cache Hit Rate,Cache Performance,0
2024-01-04 17:05:54,False,normal,product-service,Cache Hit Rate,Cache Performance,7
2024-01-04 18:20:13,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-01 01:33:37,False,normal,product-service,JVM Heap Usage,JVM Metrics,6
2024-01-02 21:58:44,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-03 12:04:57,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 20:28:05,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-04 14:25:59,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-05 02:56:54,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-02 06:13:15,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-09 20:19:37,True,cpu_spike,payment-service,CPU Usage,Infrastructure Overview,3
2024-01-02 04:19:15,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-03 13:36:24,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-03 10:11:16,False,normal,order-service,Response Time P95,Application Performance,2
2024-01-04 15:33:09,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-07 17:23:18,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-09 06:35:38,True,traffic_spike,api-gateway,Request Rate,Application Performance,4
2024-01-04 09:03:53,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-10 17:49:55,True,connection_pool_exhaustion,analytics-service,Connection Pool Usage,Database Metrics,3
2024-01-06 23:04:45,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-05 08:53:16,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-08 16:44:37,True,connection_pool_exhaustion,user-service,Connection Pool Usage,Database Metrics,3
2024-01-02 23:58:58,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-10 05:52:39,True,slow_response,order-service,Response Time P95,Application Performance,4
2024-01-04 22:26:34,False,normal,notification-service,Network Traffic,Infrastructure Overview,1
2024-01-05 14:59:02,False,normal,payment-service,CPU Usage,Infrastructure Overview,1
2024-01-06 13:20:36,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-04 11:15:06,False,normal,order-service,Cache Hit Rate,Cache Performance,7
